         386          13           0           0           1
         387          13           0           0           1
         388          13           0           0           1
         389          13           0           0           1
         390          13           0           0           1
         391          13           0           0           1
         392          13           0           0           1
         393          13           0           0           1
         394          13           0           0           1
         395          13           0           0           1
         396          13           0           0           1
         397          13           0           0           1
         398          13           0           0           1
         399          13           0           0           1
         400          13           0           0           1
         401          13           0           0           1
         402          13           0           0           1
         403          13           0           0           1
         404          13           0           0           1
         405          13           0           0           1
         406          13           0           0           1
         407          13           0           0           1
         408          13           0           0           1
         409          13           0           0           1
         410          13           0           0           1
         411          13           0           0           1
         412          13           0           0           1
         413          13           0           0           1
         414          13           0           0           1
         415          13           0           0           1
         416          13           0           0           1
         417          14           1           0           0
         418          14           1           0           0
         419          14           1           0           0
         420          14           1           0           0
         421          14           1           0           0
         422          14           1           0           0
         423          14           1           0           0
         424          14           1           0           0
         425          14           1           0           0
         426          14           1           0           0
         427          14           1           0           0
         428          14           1           0           0
         429          14           1           0           0
         430          14           1           0           0
         431          14           1           0           0
         432          14           1           0           0
         433          14           1           0           0
         434          14           1           0           0
         435          14           1           0           0
         436          14           1           0           0
         437          14           1           0           0
         438          14           1           0           0
         439          14           1           0           0
         440          14           1           0           0
         441          14           1           0           0
         442          14           1           0           0
         443          14           1           0           0
         444          14           1           0           0
         445          14           1           0           0
         446          14           1           0           0
         447          14           1           0           0
         448          14           1           0           0
         449          15           1           0           0
         450          15           1           0           0
         451          15           1           0           0
         452          15           1           0           0
         453          15           1           0           0
         454          15           1           0           0
         455          15           1           0           0
         456          15           1           0           0
         457          15           1           0           0
         458          15           1           0           0
         459          15           1           0           0
         460          15           1           0           0
         461          15           1           0           0
         462          15           1           0           0
         463          15           1           0           0
         464          15           1           0           0
         465          15           1           0           0
         466          15           1           0           0
         467          15           1           0           0
         468          15           1           0           0
         469          15           1           0           0
         470          15           1           0           0
         471          15           1           0           0
         472          15           1           0           0
         473          15           1           0           0
         474          15           1           0           0
         475          15           1           0           0
         476          15           1           0           0
         477          15           1           0           0
         478          15           1           0           0
         479          15           1           0           0
         480          15           1           0           0
         481          16           0           0           1
         482          16           0           0           1
         483          16           0           0           1
         484          16           0           0           1
         485          16           0           0           1
         486          16           0           0           1
         487          16           0           0           1
         488          16           0           0           1
         489          16           0           0           1
         490          16           0           0           1
         491          16           0           0           1
         492          16           0           0           1
         493          16           0           0           1
         494          16           0           0           1
         495          16           0           0           1
         496          16           0           0           1
         497          16           0           0           1
         498          16           0           0           1
         499          16           0           0           1
         500          16           0           0           1
         501          16           0           0           1
         502          16           0           0           1
         503          16           0           0           1
         504          16           0           0           1
         505          16           0           0           1
         506          16           0           0           1
         507          16           0           0           1
         508          16           0           0           1
         509          16           0           0           1
         510          16           0           0           1
         511          16           0           0           1
         512          16           0           0           1
         513          17           0           1           0
         514          17           0           1           0
         515          17           0           1           0
         516          17           0           1           0
         517          17           0           1           0
         518          17           0           1           0
         519          17           0           1           0
         520          17           0           1           0
         521          17           0           1           0
         522          17           0           1           0
         523          17           0           1           0
         524          17           0           1           0
         525          17           0           1           0
         526          17           0           1           0
         527          17           0           1           0
         528          17           0           1           0
         529          17           0           1           0
         530          17           0           1           0
         531          17           0           1           0
         532          17           0           1           0
         533          17           0           1           0
         534          17           0           1           0
         535          17           0           1           0
         536          17           0           1           0
         537          17           0           1           0
         538          17           0           1           0
         539          17           0           1           0
         540          17           0           1           0
         541          17           0           1           0
         542          17           0           1           0
         543          17           0           1           0
         544          17           0           1           0
         545          18           0           1           0
         546          18           0           1           0
         547          18           0           1           0
         548          18           0           1           0
         549          18           0           1           0
         550          18           0           1           0
         551          18           0           1           0
         552          18           0           1           0
         553          18           0           1           0
         554          18           0           1           0
         555          18           0           1           0
         556          18           0           1           0
         557          18           0           1           0
         558          18           0           1           0
         559          18           0           1           0
         560          18           0           1           0
         561          18           0           1           0
         562          18           0           1           0
         563          18           0           1           0
         564          18           0           1           0
         565          18           0           1           0
         566          18           0           1           0
         567          18           0           1           0
         568          18           0           1           0
         569          18           0           1           0
         570          18           0           1           0
         571          18           0           1           0
         572          18           0           1           0
         573          18           0           1           0
         574          18           0           1           0
         575          18           0           1           0
         576          18           0           1           0
         577          19           0           1           0
         578          19           0           1           0
         579          19           0           1           0
         580          19           0           1           0
         581          19           0           1           0
         582          19           0           1           0
         583          19           0           1           0
         584          19           0           1           0
         585          19           0           1           0
         586          19           0           1           0
         587          19           0           1           0
         588          19           0           1           0
         589          19           0           1           0
         590          19           0           1           0
         591          19           0           1           0
         592          19           0           1           0
         593          19           0           1           0
         594          19           0           1           0
         595          19           0           1           0
         596          19           0           1           0
         597          19           0           1           0
         598          19           0           1           0
         599          19           0           1           0
         600          19           0           1           0
         601          19           0           1           0
         602          19           0           1           0
         603          19           0           1           0
         604          19           0           1           0
         605          19           0           1           0
         606          19           0           1           0
         607          19           0           1           0
         608          19           0           1           0
         609          20           1           0           0
         610          20           1           0           0
         611          20           1           0           0
         612          20           1           0           0
         613          20           1           0           0
         614          20           1           0           0
         615          20           1           0           0
         616          20           1           0           0
         617          20           1           0           0
         618          20           1           0           0
         619          20           1           0           0
         620          20           1           0           0
         621          20           1           0           0
         622          20           1           0           0
         623          20           1           0           0
         624          20           1           0           0
         625          20           1           0           0
         626          20           1           0           0
         627          20           1           0           0
         628          20           1           0           0
         629          20           1           0           0
         630          20           1           0           0
         631          20           1           0           0
         632          20           1           0           0
         633          20           1           0           0
         634          20           1           0           0
         635          20           1           0           0
         636          20           1           0           0
         637          20           1           0           0
         638          20           1           0           0
         639          20           1           0           0
         640          20           1           0           0
         641          21           0           1           0
         642          21           0           1           0
         643          21           0           1           0
         644          21           0           1           0
         645          21           0           1           0
         646          21           0           1           0
         647          21           0           1           0
         648          21           0           1           0
         649          21           0           1           0
         650          21           0           1           0
         651          21           0           1           0
         652          21           0           1           0
         653          21           0           1           0
         654          21           0           1           0
         655          21           0           1           0
         656          21           0           1           0
         657          21           0           1           0
         658          21           0           1           0
         659          21           0           1           0
         660          21           0           1           0
         661          21           0           1           0
         662          21           0           1           0
         663          21           0           1           0
         664          21           0           1           0
         665          21           0           1           0
         666          21           0           1           0
         667          21           0           1           0
         668          21           0           1           0
         669          21           0           1           0
         670          21           0           1           0
         671          21           0           1           0
         672          21           0           1           0
         673          22           0           1           0
         674          22           0           1           0
         675          22           0           1           0
         676          22           0           1           0
         677          22           0           1           0
         678          22           0           1           0
         679          22           0           1           0
         680          22           0           1           0
         681          22           0           1           0
         682          22           0           1           0
         683          22           0           1           0
         684          22           0           1           0
         685          22           0           1           0
         686          22           0           1           0
         687          22           0           1           0
         688          22           0           1           0
         689          22           0           1           0
         690          22           0           1           0
         691          22           0           1           0
         692          22           0           1           0
         693          22           0           1           0
         694          22           0           1           0
         695          22           0           1           0
         696          22           0           1           0
         697          22           0           1           0
         698          22           0           1           0
         699          22           0           1           0
         700          22           0           1           0
         701          22           0           1           0
         702          22           0           1           0
         703          22           0           1           0
         704          22           0           1           0
         705          23           0           1           0
         706          23           0           1           0
         707          23           0           1           0
         708          23           0           1           0
         709          23           0           1           0
         710          23           0           1           0
         711          23           0           1           0
         712          23           0           1           0
         713          23           0           1           0
         714          23           0           1           0
         715          23           0           1           0
         716          23           0           1           0
         717          23           0           1           0
         718          23           0           1           0
         719          23           0           1           0
         720          23           0           1           0
         721          23           0           1           0
         722          23           0           1           0
         723          23           0           1           0
         724          23           0           1           0
         725          23           0           1           0
         726          23           0           1           0
         727          23           0           1           0
         728          23           0           1           0
         729          23           0           1           0
         730          23           0           1           0
         731          23           0           1           0
         732          23           0           1           0
         733          23           0           1           0
         734          23           0           1           0
         735          23           0           1           0
         736          23           0           1           0
         737          24           1           0           0
         738          24           1           0           0
